Date,PM10 ( µg/m3 ),SO2 ( µg/m3 )
2022-03-23 16:00:56,52.95,8.21
2022-03-23 17:00:56,40.13,6.9
2022-03-23 18:00:56,42.97,8.92
2022-03-23 19:00:56,51.91,30.87
2022-03-23 20:00:56,113.37,73.97
2022-03-23 21:00:56,196.17,81.4
2022-03-23 22:00:56,197.99,41.14
2022-03-23 23:00:56,132.68,43.08
2022-03-24 00:00:56,111.21,18.35
2022-03-24 01:00:56,62.49,15.49
2022-03-24 02:00:56,58.04,8.02
2022-03-24 03:00:56,45.14,11.91
2022-03-24 04:00:56,0.0,6.33
2022-03-24 05:00:56,27.0,6.09
2022-03-24 06:00:56,33.93,6.62
2022-03-24 07:00:56,33.01,8.3
2022-03-24 08:00:56,45.87,9.7
2022-03-24 09:00:56,63.82,12.76
2022-03-24 10:00:56,104.59,11.58
2022-03-24 11:00:56,99.06,12.48
2022-03-24 12:00:56,114.84,10.76
2022-03-24 13:00:56,0.0,0.0
